URL,article_text,title,author,source,published_date,updated_date,LLM
https://www.bbc.com/news/articles/c4g2z103nqxo,"Mobile phone footage has emerged that appears to contradict Israel's account of why soldiers opened fire on a convoy of ambulances and a fire truck on March 23, killing 15 rescue workers. The video, published by the Palestine Red Crescent Society (PRCS), shows the vehicles moving in darkness with headlights and emergency flashing lights switched on - before coming under fire. The PRCS said the video was obtained from the phone of a paramedic who was killed. The Israel Defense Forces (IDF) initially denied the vehicles had their headlights or emergency signals on. But in response to the new video, the IDF told the BBC: ""All claims, including the documentation circulating about the incident, will be thoroughly and deeply examined to understand the sequence of events and the handling of the situation"". A surviving paramedic previously told the BBC that the ambulances were clearly marked and had their internal and external lights on. The latest video, which the PRCS said had been shown to the UN Security Council, shows the marked vehicles drawing to a halt on the edge of the road, lights still flashing, and at least two emergency workers stepping out wearing reflective clothing. The windscreen of the vehicle being filmed from is cracked and shooting can then be heard lasting for several minutes as the person filming says prayers. He is understood to be one of the dead paramedics. The footage was found on his phone after his body was recovered from a shallow grave one week after the incident. The bodies of the eight paramedics, six Gaza Civil Defence workers and one UN employee were found buried in sand, along with their wrecked vehicles. It took international organisations days to negotiate safe access to the site. Israel claimed a number of Hamas and Islamic Jihad militants had been killed in the incident, but it has not provided any evidence or further explained the threat to its troops. Israel's Foreign Minister Gideon Saar earlier this week echoed the army account, saying ""the IDF did not randomly attack an ambulance"". The IDF promised to investigate the circumstances after a surviving paramedic questioned its account. In an interview with the BBC, paramedic Munther Abed said: ""During day and at night, it's the same thing. External and internal lights are on. Everything tells you it's an ambulance vehicle that belongs to the Palestinian Red Crescent. All lights were on until the vehicle came under direct fire."" He also denied he or his team had any militant connections. ""All crews are civilian. We don't belong to any militant group. Our main duty is to offer ambulance services and save people's lives. No more, no less,"" he said. Speaking at the United Nations yesterday the President of the PRCS, Dr Younis Al-Khatib, referred to the video recording, saying: ""I heard the voice of one of those team members who was killed. His last words before being shot…'forgive me mum, I just wanted to help people. I wanted to save lives'. It's heartbreaking"". He called for ""accountability"" and ""an ""independent and thorough investigation"" of what he called an ""atrocious crime"". One paramedic is still unaccounted for following the 23 March incident. Gazan civilians are losing their fear of Hamas, openly criticising the group on the streets and online. Pope Francis had a close relationship with Gaza's tiny Christian community and used his last address to call for a ceasefire. An Israeli military report said ""professional failures"" led to the killing of the 15 rescue workers. The BBC joins a GP in Gaza as she sees dozens of patients, struggling to treat them with a dwindling supply of drugs. Thirty-six members of the largest body representing Jews in the UK warn ""Israel's soul is being ripped out"". Copyright 2025 BBC. All rights reserved.TheBBCisnot responsible for the content of external sites.Read about our approach to external linking.",Video footage appears to contradict Israeli account of Gaza medic killings,Dan Johnson,BBC News,2025-04-05T07:00:52,2025-04-05T08:15:24,gemini-2.0-flash
https://www.reuters.com/business/energy/spains-imports-venezuelan-oil-rise-us-sanctions-deadline-approaches-2025-04-04/,,,,Reuters,2025-04-04,2025-04-04,llama3-70b-8192
https://www.reuters.com/business/healthcare-pharmaceuticals/mexico-reports-first-human-case-h5n1-bird-flu-2025-04-04/,,,,Reuters,2025-04-04,2025-04-04,llama3-70b-8192
https://www.reuters.com/world/americas/amazon-shipping-route-brazilian-soy-disrupted-by-protests-poor-roads-2025-04-04/,,,,Reuters,2025-04-04,2025-04-04,llama3-70b-8192
https://www.reuters.com/world/europe/russian-missile-hits-residential-area-ukraines-kryvyi-rih-kills-12-2025-04-04/,,,,Reuters,2025-04-04,2025-04-04,llama3-70b-8192
http://doc.afp.com/398Q8T2,,,,AFP,,,gemini-2.0-flash
http://doc.afp.com/398V8ZW,,,,AFP,,,gemini-2.0-flash
,,,,,
,,,,,
https://www.politico.eu/article/france-risks-missing-deficit-target-because-donald-trump-trade-war-minister-eric-lombard-says/,"PARIS —The trade war with the United States might prevent France from bringing down its sky-high budget deficit, French Economy and Finance Minister Eric Lombard said on Friday. ""Tax revenues would probably fall, and then GDP would fall compared to forecasts, which would worsen the deficit,"" Lombard said in an interview with BFMTV on Friday. U.S. President Donald Trump dumped the European Union in the worst category of America’s trade partners, hitting the bloc with a 20 percent tariff on all imports on Wednesday. European Commission President Ursula von der Leyen has vowed to retaliate. Lombard said that if the trade war escalates and it has a negative impact on France's economic growth, the government plans to accept the fact that its deficit for this year will worsen and won't cut spending nor raise taxes to prevent that. “Even if the situation worsens, I don't want to further cut public spending,"" Lombard said, also excluding tax raises. France had aimed to bring its budget deficit to 5.4 percent of gross domestic product this year, down from 5.8 percent in 2024. The country is already facing an excessive deficit procedure in Brussels after breaching EU spending rules in 2023 that bar member states from running deficits of more than 3 percent of GDP.","France risks missing deficit target because of Trump’s trade war, economy minister says",Giorgio Leali,POLITICO,2025-04-04T09:56:53,2025-04-04T11:10:11,gemini-2.0-flash
