URL,article_text,title,author,source,published_date,updated_date,LLM
https://www.reuters.com/world/americas/honduras-immediately-transfer-venezuelan-migrants-deported-us-2025-02-20/,,Honduras immediately transfer Venezuelan migrants deported US,,Reuters,2025-02-20,2025-02-20,llama3-70b-8192
https://www.timesofisrael.com/liveblog-february-20-2025/,,,,,,,
https://www.timesofisrael.com/liveblog_entry/terror-suspected-after-2-buses-explode-in-parking-lots-in-tel-aviv-suburb-nobody-hurt/,"Two empty buses explode simultaneously in two parking lots in the Tel Aviv suburb of Bat Yam, police say, adding that the incident is a suspected attempt at a combined terror bombing. There are no casualties. The Bat Yam Municipality reportedly says, “miraculously, the buses arrived at the parking lots a moment before the explosion.” Reports say the Shin Bet is involved in the investigation and that all buses in the Tel Aviv metropolitan area have been told to conduct searches of the vehicles. Supporting The Times of Israel isn’t a transaction for an online service, like subscribing to Netflix. The ToI Community is for people like you who care abouta common good: ensuring that balanced, responsible coverage of Israel continues to be available to millions across the world, for free. Sure, we'll remove all ads from your page and you'll unlock access to some excellent Community-only content. But your support gives you something more profound than that: the pride of joiningsomething that really matters. We’re really pleased that you’ve readXTimes of Israel articlesin the past month. That’s why we started the Times of Israel - to provide discerning readers like you with must-read coverage of Israel and the Jewish world. So now we have a request.Unlike other news outlets, we haven’t put up a paywall. But as the journalism we do is costly, we invite readers for whom The Times of Israel has become important to help support our work by joiningThe Times of Israel Community. For as little as $6 a month you can help support our quality journalism while enjoying The Times of IsraelAD-FREE, as well as accessingexclusive contentavailable only to Times of Israel Community members. Thank you,David Horovitz, Founding Editor of The Times of Israel Today's Daily Briefing Day 573 – Ben-Gurion’s anguish upon the founding of Israel Those We Have Lost Civilians and soldiers who have fallen since Oct. 7 Those We Are Missing The hostages and victims whose fate is still unknown Remember. Rebuild. Give Back. Sponsored & Wartime Diaries Voices and testimonies of these devastating times © 2025 The Times of Israel, all rights reserved",Terror suspected after 2 buses explode in parking lots in Tel Aviv suburb; nobody hurt,Michael Bachner,The Times of Israel,2025-02-20T19:42:05,2025-02-20T19:42:05,gemini-2.0-flash
https://www.reuters.com/world/africa/somalia-says-its-army-allied-militias-repel-al-shabaab-attacks-kill-more-than-2025-02-20/,,"Somalia says its army allied militias repel Al-Shabaab attacks, kill more than",,Reuters,2025-02-20,2025-02-20,llama3-70b-8192
,,,,,
https://www.politico.eu/article/uk-norway-defense-pact-arctic-russia-undersea-cables-war-ukraine/,"The U.K. and Norway began negotiations Thursday on a defense deal aimed at countering the threat from Russia in the Arctic. British Defense Secretary John Healey met his Norwegian counterpart Tore Sandvik at the Norwegian Joint Headquarters, a fortress tunneled deep into the side of a mountain near the northern town of Bodø just above the Arctic Circle. The defense agreement will see closer working between the two nations' armed forces, including protecting undersea cables from sabotage. Since Moscow's full-scale invasion of Ukraine in 2022, ships traveling to or from Russian ports have been suspected of severing key European infrastructure links — whether by accident or sabotage — particularly in the Baltic Sea. Healey said: “Norway remains one of the U.K.’s most important allies. We will create a new era of defense partnership to bring us closer than ever before as we tackle increasing threats, strengthen NATO, and boost our security in the High North. “The U.K. is determined to play a leadership role on European security, supporting the foundations for our security and prosperity at home and showing our adversaries that we are united in our determination to protect our interests.” The defense secretary's comments come as tensions between the U.S. and Europe over Ukrainian peace negotiations escalate. U.S. President Donald Trump claimed Russia ""have the cards"" in talks and called Ukrainian President Volodymyr Zelenskyy a ""dictator"" for not holding elections in wartime. The U.S. has also argued European NATO members must spend more on defense, with the U.K. working toward allocating 2.5 percent of GDP to its military capabilities. Healey said Tuesday the British Ministry of Defense would undergo its “biggest defense shake up in 50 years” to ensure it was ready for war. When meeting Norwegian troops patrolling the border with Russia Wednesday, Healey said he was ""really interested"" they had conscription, which isn't the case in the U.K. Healey's visit followed a Russian spy ship entering U.K. waters in January and last November. The defense secretary told parliament last month the vessel was ""used for gathering intelligence and mapping the U.K.'s critical underwater infrastructure"" before it sailed through to the North Sea.",UK and Norway start Arctic defense pact talks to combat Putin,Noah Keate,POLITICO,2025-02-20T14:33:39,2025-02-20T14:34:04,gemini-2.0-flash
https://www.reuters.com/world/middle-east/israel-prepares-receive-bodies-youngest-gaza-hostages-2025-02-20/,,Israel Prepares to Receive Bodies of Youngest Gaza Hostages,,Reuters,2025-02-20,2025-02-20,llama3-70b-8192
https://apnews.com/article/hong-kong-democratic-party-disbands-2ca9c8700b4f62335e9c7608d7172f99,"HONG KONG (AP) — Hong Kong’s largest pro-democracy party took an initial step toward dissolving Thursday, in the latest sign of the Chinese territory’s narrowing space for civil society groups following Beijng’s crackdown on dissent. The Democratic Party’s central committee decided to set up a task force to look into the procedures involved in dissolving the party. A final decision would require approval of the party’s members. Party Chairperson Lo Kin-hei said at a news conference late Thursday that party leaders made the decision based the current political situation and social climate, and said the party did not have any acute financial burdens. “When we have to move toward this direction, we, of course, feel it is a pity. I believe every member cherishes the existence of the Democratic Party in Hong Kong,” he said. Founded in 1994, the Democratic Party is one of the few pro-democracy parties in Hong Kong, where political activism has faced a stern crackdown from China’s central government in Beijing following anti-government protests by Hong Kongers in 2019. Its prominent party members include Martin Lee, nicknamed the city’s “Father of Democracy,” Albert Ho, former leader of a now-defunct group that organized Tiananmen vigils, and journalist-turned-activist Emily Lau. Over the years, the party has long been seen as a moderate opposition party that once maintained friendly relationships even with Beijing officials. Some of its former members had become top government officials, while radical members had criticized the party for being too mild. Stay up to date with similar stories by signing up to our WhatsApp channel. But following the massive protests that rocked the Chinese territory in 2019, the city’s political environment changed drastically. Months of social unrest triggered Beijing to impose a national security law — which authorities insist is necessary for the city’s stability. Since the law took effect in 2020, dozens of civil society groups have shut down, including the city’s once second-largest pro-democracy party and a decades-old group that organized the annual vigil to commemorate Beijing’s Tiananmen crackdown in 1989. Many leading activists were prosecuted under the law, including members of the Democratic Party. Others were forced into self-exile or silenced. Last year, some of the party’s former lawmakers were convicted and sentenced over their roles in an unofficial primary election in the city’s largest national security case. That verdict drew criticism from foreign governments though Beijing defended it. In recent years, the party has had limited influence over the city’s politics after the authorities overhauled the electoral rules in changes they said ensured that “patriots” administered Hong Kong, and that effectively barred pro-democracy candidates from running for seats in district councils. Despite the changing climate, the party pressed on with its work. It continued holding news briefings on livelihood issues and even submitted opinions on proposed national security legislation to the government before the law was enacted last March. In Thursday’s news conference, Lo said disbandment would require support from 75% of the attending members of a general assembly. The party now has 400 members, but typically not all members attend general meetings. In the past, the party has had both successful and failed attempts to secure enough votes to change its constitution, he said. When the former British colony was returned to China’s rule in 1997, the governing principle of “one country, two systems” was supposed to guarantee Western-style civil liberties and autonomy not enjoyed by mainland Chinese territories. But Lo said his party’s interpretation of this governing principle may differ from that of the Hong Kong government. He said he hoped these different views could remain in society, saying that societies improve only with diverse voices. “The path to democracy is always difficult,” Lo said. “I have confidence in Hong Kongers and Hong Kongers can always find ways to handle different matters.”",Hong Kong's largest pro-democracy party takes initial step toward disbanding,KANIS LEUNG,AP News,2025-02-20T16:30:36,2025-02-20T12:12:50,gemini-2.0-flash
https://www.reuters.com/world/uk/uk-lines-up-new-ambassador-help-rebuild-china-ties-2025-02-20/,,UK lines up new ambassador to help rebuild China ties,,Reuters,2025-02-20,2025-02-20,llama3-70b-8192
https://www.reuters.com/world/greenlands-ruling-ia-party-cautious-about-swift-independence-vote-2025-02-20/,,,,,,,
