URL,article_text,title,author,source,published_date,updated_date,LLM
https://www.bloomberg.com/news/articles/2025-03-22/carney-unveils-canada-tariff-relief-nation-building-reforms,,,,Bloomberg,2025-03-22,2025-03-22,llama3-70b-8192
https://en.yna.co.kr/view/AEN20250321008951315?section=national/diplomacy,"TOKYO, March 22 (Yonhap) -- The top diplomats of South Korea, Japan and China met in Tokyo on Saturday for talks expected to focus on advancing trilateral cooperation, amid economic and security uncertainties from the second U.S. administration of President Donald Trump. South Korean Foreign Minister Cho Tae-yul held talks with Japanese Foreign Minister Takeshi Iwaya and Chinese Foreign Minister Wang Yi for the three-way dialogue, as the three Asian neighbors are seeking to hold a leaders' summit later this year. In Saturday's talks, the ministers are expected to broadly discuss efforts to advance the tripartite partnership in economy, culture, and people-to-people exchanges, as well as regional and global issues, including those related to the Korean Peninsula. Foreign Minister Cho Tae-yul (R) poses for a photo with Japanese Foreign Minister Takeshi Iwaya (C) and Chinese Foreign Minister Wang Yi on March 21, 2025, as they arrived for a dinner reception at a hotel in Tokyo, where the three ministers have gathered for trilateral talks. (Yonhap) ""Peace and stability on the Korean Peninsula are essential for the peace and prosperity of East Asia and the world,"" Cho said in the opening remarks. ""I hope to have a candid discussion on the North Korean nuclear issue today."" Cho said the three-way talks will ""reaffirm commitment to continued cooperation and deepen future collaboration."" Iwaya highlighted the need for the three countries to ""overcome conflict and division through dialogue and cooperation."" ""While the three neighbors face difficulties, it's highly important to have candid conversations and pursue forward-looking exchanges at the same time,"" he said. Wang called the three-way cooperation the ""most promising"" framework for development in East Asia, saying the three sides are working to resume negotiations for the free trade agreement at an early date. The three ministers are scheduled to hold a joint press conference following the talks. Cho will join Iwaya for separate bilateral talks on the same day. Cho arrived in Japan Friday and met one-on-one with Wang on the same day. At Saturday's talks, the three sides are also expected to coordinate efforts to facilitate a successful summit of the countries' leaders. Japan is the host for this year's gathering, widely expected to take place later this year. They could also discuss ways the three Asian neighbors can cooperate in the context of growing uncertainties and challenges posed by Trump's trade policies amid the rivalry between Washington and Beijing. On security issues, they are likely to exchange assessments on North Korea's nuclear and missile provocations and Russia's ongoing war against Ukraine. The three Asian neighbors held their last foreign ministers' dialogue in South Korea's southern city of Busan in November 2023, attended by Wang and then Foreign Ministers Park Jin and Yoko Kamikawa. The previous three-way summit took place in Seoul in May last year between President Yoon Suk Yeol, then Japanese Prime Minister Fumio Kishida and Chinese Premier Li Qiang. elly@yna.co.kr(END)","(LEAD) Top diplomats of S. Korea, Japan, China hold talks on 3-way cooperation",Kim Seung-yeon,Yonhap News Agency,2025-03-22T10:26:23,2025-03-22T10:26:23,gemini-2.0-flash
https://www.plenglish.com/news/2025/03/21/nicaragua-foreign-investment-exceeded-three-billion-dollars/,,,,Prensa Latina,2025-03-21,2025-03-21,llama3-70b-8192
https://english.elpais.com/international/2025-03-21/mexican-auschwitz-opens-its-doors-the-only-truth-is-that-they-dont-care-about-the-missing.html,"The ranch of horror has opened its doors. The “Mexican Auschwitz,” as it has come to be known, is a compound in the middle of harvested sugarcane fields, accessible through a black iron gate riddled with bullet holes. Inside, there is little to see: a barren field with four dusty palm trees, filthy bathrooms, and three sheds with tin roofs. On March 5, a group of people searching for their missing relatives entered unannounced and discovered human skeletal remains, signs of cremations, hundreds of items of clothing, toiletries, and even toys. But the image that has shocked the public and evoked comparisons to Nazi atrocities is the pile of abandoned shoes that was found. The Izaguirre ranch in Teuchitlán, in the Mexican state of Jalisco, is one of the many training camps used by organized crime to recruit young people to their cause. It is also known that these recruits are subjected to the cruelest practices to strip them of any fear of using knives and guns, even forcing them to kill one another. Many of the thousands of people who have disappeared in Mexico have fallen into the hands of cartels. And it is no longer known whether they are alive or dead. Several groups of searchers from Jalisco, as well as from other states, visited the ranch on Thursday. Muffled cries were heard, faded by the shock, but above all, there was despair as it became clear that there was no more evidence inside. “Why did they bring us here?” asked one person. “This is a mockery,” said another. “The only truth is that they don’t care about the missing,” one individual told the press, which was also granted access to the ranch for the first time. The Jalisco Prosecutor’s Office, at the request of the Attorney General’s Office, chartered seven buses and transported dozens of journalists, who jostled at the doors of the ranch in the stifling heat. Inside, the searchers scoured through the dirt floor with their feet and found a few socks, a blue Adidas backpack, a gold-handled razor, and some toothbrushes. “This is how they search for clues,” one of them sarcastically remarked before several microphones. The shock from the macabre discovery on March 5 was followed by disbelief at the sloppy work of the Jalisco State Prosecutor’s Office. The authorities had entered the ranch last September, arrested 10 people, rescued two, and recovered a body — but little else. The site was supposedly sealed off, yet in the months following that operation, two vehicles were stolen from the location. It was left virtually abandoned. Little to nothing is known about the survivors; no statements were taken, no fingerprints were collected, and no questions were raised about the owners of the ranch, located just a few miles from Guadalajara, one of Mexico’s wealthiest cities. All of this has been publicly condemned by Attorney General Alejandro Gertz Manero. This kind of negligence is attributed to either fear of organized crime or collusion with it, and such failures of law enforcement are common across the country. The Attorney General’s Office has since taken over the case, removing all clothes, shoes, and items, which have been displayed to the public in the hopes that they will be identified by the relatives of the missing. However, the outrage over the state’s handling of the investigation is overwhelming. So many missed opportunities. The ranch is now fully dug up, with excavations made in the ground to search for clues. In some of the holes, red flags indicate “positive” results, while in certain corners, there are mounds of ash. The ranch has been opened to the public, but information remains scarce or nonexistent. How many young men and women passed through there, how long ago, who survived, whose bones were found, what exactly happened there, and since when? There is nothing to report while the Prosecutor’s Office conducts its investigation, but it has already been made clear that the initial team responsible for gathering evidence failed, and the searchers fear that, once again, they’ll pass the buck and the case will be closed without any results. It is assumed that the brutal training camp was controlled by the Jalisco New Generation Cartel, which dominates the area, but even that remains uncertain. On the unpaved floor of one of the sheds lie rudimentary weights made from two rusty cans filled with cement. On the wall, there are other metal objects that also seemed to be intended for physical exercise. “They want them strong,” says a woman involved in the search, referring to the forced recruitment by criminal organizations. Beside her, a young woman wearing a T-shirt emblazoned with the image of her missing loved one finds no solace, sitting on the cobblestones and embracing her friends from the bus. In Mexico, 124,000 people have been officially missing for several decades. The earliest cases were victims of the state itself, during what became known as the Dirty War, when the military and police took away people who opposed the regime. The missing people of today are victims of organized crime. Some voluntarily join their ranks, while others are abducted daily from neighborhoods, streets, and highways, never to be seen again. Some may be dead, but others may have endured the horrific indoctrination in these camps and turned into criminals themselves. All of them are being searched for by their mothers. Sign up for our weekly newsletter to get more English-language news coverage from EL PAÍS USA Edition",‘Mexican Auschwitz’ opens its doors: ‘The only truth is that they don’t care about the missing’,Carmen Morán Breña,EL PAÍS English,2025-03-21T13:03:58,2025-03-21T13:03:58,gemini-2.0-flash
https://news.afp.com/#/c/main/actu/articles?id=newsml.afp.com.20250321T232320Z.doc-37h679d&type=news,,,,AFP,2025-03-21,2025-03-21,llama3-70b-8192
https://news.afp.com/#/c/main/actu/articles?id=newsml.afp.com.20250321T204250Z.doc-37gu3g4&type=news,,,,AFP,2025-03-21,2025-03-21,llama3-70b-8192
https://news.afp.com/#/c/main/actu/articles?id=newsml.afp.com.20250321T212549Z.doc-37gy39j&type=news,,,,AFP,2025-03-21,2025-03-21,llama3-70b-8192
https://www.timesofisrael.com/khamenei-says-houthis-act-independently-warns-against-us-strikes-on-iran/,"Iran’s Supreme Leader Ali Khamenei said Friday that the Houthis, an Iran-aligned terror group that controls much of Yemen, act on their own motivations, after US President Donald Trump said he would hold Tehran accountable for the group’s actions. Khamenei also warned, “If the US or anyone else commits any malicious act against Iran, they will receive a severe blow,” in comments made in a televised speech, echoed by official social media posts. Trump said Monday that he would hold Iran responsible for any attacks carried out by the Houthis, as the American military carried out waves of strikes against the group, marking the biggest US military operation in the Middle East since he returned to the White House. The Houthis, whose slogan calls for “death to America, death to Israel, [and] a curse on the Jews,” have fired four missiles at Israel since Tuesday, all of which were intercepted, and none of which caused any casualties. The group resumed its attacks on Israel after fighting resumed in the Gaza Strip, amid the collapse of a hostage-ceasefire deal with the Hamas terror group. Americans, said Khamenei on Friday, “make a big mistake and call regional resistance centers Iranian proxies. What does proxy mean?” “The Yemeni nation has its own motivation and the resistance groups in the region have their own motivations. Iran doesn’t need proxies,” Khamenei said. The US “issue threats,” he added, but “we have never started a confrontation or conflict with anyone. However, if anyone acts with malice and initiates it, they will receive severe slaps.” Over the years, Iran has been aligned with groups across the region that describe themselves as the “Axis of Resistance” to Israel and US influence. Those groups include Hamas, Lebanon’s Hezbollah and various Shiite terror groups in Iraq and Syria. The Islamic Republic also counted the Syrian regime of Bashar al-Assad — ousted by Islamist rebels in December — as an ally. The Houthis began attacking ships in the Red Sea in November 2023, a month after Hamas stormed southern Israel on October 7, 2023, to kill some 1,200 people and take 251 hostages, sparking the war in Gaza. While the Houthis have said they were attacking Israeli-linked shipping in support of Gaza, they have also targeted vessels with no known Israeli connections. The Iran-backed rebels also fired some 40 ballistic missiles at Israel, from November 2023 until just days before the Gaza hostage-ceasefire deal was reached in January 2025. They also launched several attack drones at Israel, including one that killed a civilian and wounded several others in Tel Aviv in July. Responding to the attacks, Israel has carried out several strikes on Houthi sites in Yemen.","Khamenei says Houthis act independently, warns against US strikes on Iran","Agencies, ToI Staff",The Times of Israel,2025-03-21T12:02:39,2025-03-21T12:02:39,gemini-2.0-flash
https://www.timesofisrael.com/liveblog_entry/idf-intercepts-houthi-missile-that-triggered-sirens-across-central-israel-jerusalem/,"A ballistic missile launched at Israel by the Iran-backed Houthis in Yemen was successfully intercepted by air defenses, the military says. There are no immediate reports of injuries or damage in the attack. The IDF says the missile was shot down before crossing the country’s borders. Sirens had sounded across central Israel, in Jerusalem and numerous surrounding towns, and several West Bank settlements. It marks the fourth Houthi attack on Israel since Tuesday.","IDF intercepts Houthi missile that triggered sirens across central Israel, Jerusalem",Emanuel Fabian,The Times of Israel,2025-03-21T20:40:48,2025-03-21T20:40:48,gemini-2.0-flash
,,,,,
